,model_name,mode,image_type,epoch,learning_rate,batch_size,batch_index,loss_batch,avg_train_loss_till_current_batch,avg_train_top1_acc_till_current_batch,avg_val_loss_till_current_batch,avg_val_top1_acc_till_current_batch,avg_test_loss_till_current_batch,avg_test_top1_acc_till_current_batch
61,hubert,train,original,1,2e-05,32,62,1.1176587343215942,1.5443845622001156,41.078629032258064,,,,
62,hubert,train,original,1,2e-05,32,63,1.6086475849151611,1.5454046101797194,41.26984126984127,,,,
63,hubert,train,original,1,2e-05,32,64,1.333581566810608,1.542094875127077,41.552734375,,,,
64,hubert,train,original,1,2e-05,32,65,1.0602517127990723,1.534681903398954,41.875,,,,
65,hubert,train,original,1,2e-05,32,66,0.882488489151001,1.5248001850012578,42.32954545454545,,,,
66,hubert,train,original,1,2e-05,32,67,1.1148031949996948,1.5186808269415328,42.63059701492537,,,,
67,hubert,train,original,1,2e-05,32,68,1.0043418407440186,1.5111170183209812,43.01470588235294,,,,
68,hubert,train,original,1,2e-05,32,69,0.9968891143798828,1.5036644400029942,43.38768115942029,,,,
69,hubert,train,original,1,2e-05,32,70,0.7997893691062927,1.493609081847327,43.88392857142857,,,,
70,hubert,train,original,1,2e-05,32,71,1.1150805950164795,1.4882776947088645,44.146126760563384,,,,
71,hubert,train,original,1,2e-05,32,72,1.1390817165374756,1.4834277505675952,44.357638888888886,,,,
72,hubert,train,original,1,2e-05,32,73,0.781745433807373,1.473815664036633,44.863013698630134,,,,
73,hubert,train,original,1,2e-05,32,74,1.156006097793579,1.469520940168484,45.14358108108108,,,,
74,hubert,train,original,1,2e-05,32,75,1.0209176540374756,1.4635395630200705,45.5,,,,
75,hubert,val,original,1,2e-05,32,1,0.8602458834648132,,,0.8602458834648132,75.0,,
76,hubert,val,original,1,2e-05,32,2,0.9649858474731445,,,0.9126158654689789,67.1875,,
77,hubert,val,original,1,2e-05,32,3,0.6270140409469604,,,0.8174152572949728,71.875,,
78,hubert,val,original,1,2e-05,32,4,0.4907287061214447,,,0.7357436195015907,75.0,,
79,hubert,val,original,1,2e-05,32,5,1.3866761922836304,,,0.8659301340579987,71.875,,
80,hubert,val,original,1,2e-05,32,6,1.2661710977554321,,,0.9326369613409042,68.75,,
81,hubert,val,original,1,2e-05,32,7,1.318625569343567,,,0.9877781910555703,66.96428571428571,,
82,hubert,val,original,1,2e-05,32,8,1.181077480316162,,,1.0119406022131443,66.40625,,
83,hubert,val,original,1,2e-05,32,9,1.111210584640503,,,1.0229706002606287,66.31944444444444,,
84,hubert,val,original,1,2e-05,12,10,0.4639667272567749,,,1.0006104453404745,66.99999979654947,,
85,hubert,test,original,1,2e-05,32,1,1.0024943351745605,,,,,1.0024943351745605,68.75
86,hubert,test,original,1,2e-05,32,2,1.1448252201080322,,,,,1.0736597776412964,65.625
87,hubert,test,original,1,2e-05,32,3,1.2826149463653564,,,,,1.1433115005493164,62.5
88,hubert,test,original,1,2e-05,32,4,0.586644172668457,,,,,1.0041446685791016,66.40625
89,hubert,test,original,1,2e-05,32,5,1.0791842937469482,,,,,1.0191525936126709,65.625
90,hubert,test,original,1,2e-05,32,6,1.0096594095230103,,,,,1.017570396264394,66.14583333333333
91,hubert,test,original,1,2e-05,32,7,0.7830786108970642,,,,,0.984071569783347,67.41071428571429
92,hubert,test,original,1,2e-05,32,8,1.1454452276229858,,,,,1.0042432770133018,67.1875
93,hubert,test,original,1,2e-05,32,9,1.1771475076675415,,,,,1.0234548581971064,66.31944444444444
94,hubert,test,original,1,2e-05,12,10,0.14634808897972107,,,,,0.9883705874284109,67.66666666666667
95,hubert,train,original,2,1.8e-05,32,1,0.8167902827262878,0.8167902827262878,75.0,,,,
96,hubert,train,original,2,1.8e-05,32,2,0.8077793717384338,0.8122848272323608,76.5625,,,,
97,hubert,train,original,2,1.8e-05,32,3,1.3068783283233643,0.9771493275960287,75.0,,,,
98,hubert,train,original,2,1.8e-05,32,4,0.7446007132530212,0.9190121740102768,77.34375,,,,
99,hubert,train,original,2,1.8e-05,32,5,0.7956138849258423,0.8943325161933899,76.25,,,,
100,hubert,train,original,2,1.8e-05,32,6,0.8711066246032715,0.8904615342617035,75.52083333333333,,,,
101,hubert,train,original,2,1.8e-05,32,7,1.1295905113220215,0.9246228166988918,73.21428571428571,,,,
102,hubert,train,original,2,1.8e-05,32,8,0.855956494808197,0.9160395264625549,73.4375,,,,
103,hubert,train,original,2,1.8e-05,32,9,0.9635893106460571,0.9213228358162774,73.61111111111111,,,,
104,hubert,train,original,2,1.8e-05,32,10,0.7055283784866333,0.8997433900833129,74.0625,,,,
105,hubert,train,original,2,1.8e-05,32,11,1.1129814386367798,0.9191286672245372,72.1590909090909,,,,
106,hubert,train,original,2,1.8e-05,32,12,1.431807279586792,0.9618518849213918,71.09375,,,,
107,hubert,train,original,2,1.8e-05,32,13,1.331010341644287,0.9902486892846915,70.4326923076923,,,,
108,hubert,train,original,2,1.8e-05,32,14,0.7750781774520874,0.974879367010934,70.75892857142857,,,,
109,hubert,train,original,2,1.8e-05,32,15,1.016427993774414,0.9776492754618327,70.20833333333333,,,,
110,hubert,train,original,2,1.8e-05,32,16,1.0460197925567627,0.9819224327802658,69.921875,,,,
111,hubert,train,original,2,1.8e-05,32,17,1.2895408868789673,1.0000176359625423,69.66911764705883,,,,
112,hubert,train,original,2,1.8e-05,32,18,1.1055326461791992,1.0058795809745789,69.09722222222223,,,,
113,hubert,train,original,2,1.8e-05,32,19,1.2390691041946411,1.0181527137756348,69.07894736842105,,,,
114,hubert,train,original,2,1.8e-05,32,20,1.238100290298462,1.029150092601776,68.75,,,,
115,hubert,train,original,2,1.8e-05,32,21,0.8552141189575195,1.0208674271901448,69.04761904761905,,,,
116,hubert,train,original,2,1.8e-05,32,22,0.9972181916236877,1.0197924619371241,69.17613636363636,,,,
117,hubert,train,original,2,1.8e-05,32,23,1.0766398906707764,1.0222640892733699,69.15760869565217,,,,
118,hubert,train,original,2,1.8e-05,32,24,1.2051591873168945,1.0298847183585167,69.01041666666667,,,,
119,hubert,train,original,2,1.8e-05,32,25,0.8023313283920288,1.0207825827598571,69.375,,,,
120,hubert,train,original,2,1.8e-05,32,26,1.0192898511886597,1.0207251700071187,69.11057692307692,,,,
121,hubert,train,original,2,1.8e-05,32,27,1.3181897401809692,1.031742376309854,68.98148148148148,,,,
122,hubert,train,original,2,1.8e-05,32,28,0.5983312726020813,1.0162634083202906,69.64285714285714,,,,
123,hubert,train,original,2,1.8e-05,32,29,0.9137681722640991,1.0127290898355945,69.82758620689656,,,,
124,hubert,train,original,2,1.8e-05,32,30,1.0174851417541504,1.0128876248995462,69.6875,,,,
125,hubert,train,original,2,1.8e-05,32,31,0.7862906455993652,1.0055780449221212,69.95967741935483,,,,
126,hubert,train,original,2,1.8e-05,32,32,1.1304177045822144,1.009479284286499,69.7265625,,,,
127,hubert,train,original,2,1.8e-05,32,33,0.8360470533370972,1.004223762136517,69.79166666666667,,,,
128,hubert,train,original,2,1.8e-05,32,34,1.1811460256576538,1.009427358122433,69.57720588235294,,,,
129,hubert,train,original,2,1.8e-05,32,35,0.6888623237609863,1.0002683571406774,69.91071428571429,,,,
130,hubert,train,original,2,1.8e-05,32,36,0.943333089351654,0.9986868219243156,69.87847222222223,,,,
131,hubert,train,original,2,1.8e-05,32,37,0.754136860370636,0.9920773635039458,70.01689189189189,,,,
132,hubert,train,original,2,1.8e-05,32,38,1.0794553756713867,0.9943767848767733,70.23026315789474,,,,
133,hubert,train,original,2,1.8e-05,32,39,1.0607621669769287,0.9960789741613926,70.1923076923077,,,,
134,hubert,train,original,2,1.8e-05,32,40,0.899543046951294,0.9936655759811401,70.390625,,,,
135,hubert,train,original,2,1.8e-05,32,41,0.6324570775032043,0.9848556126036295,70.65548780487805,,,,
136,hubert,train,original,2,1.8e-05,32,42,0.8471419811248779,0.9815767166160402,70.75892857142857,,,,
137,hubert,train,original,2,1.8e-05,32,43,0.7723227739334106,0.976710345855979,70.85755813953489,,,,
138,hubert,train,original,2,1.8e-05,32,44,0.9448990821838379,0.9759873625907031,70.73863636363636,,,,
139,hubert,train,original,2,1.8e-05,32,45,0.7467778921127319,0.9708938188023037,70.90277777777777,,,,
140,hubert,train,original,2,1.8e-05,32,46,0.8907414674758911,0.9691513763821643,71.05978260869566,,,,
141,hubert,train,original,2,1.8e-05,32,47,0.6778441071510315,0.9629533493772466,71.21010638297872,,,,
142,hubert,train,original,2,1.8e-05,32,48,1.3137266635894775,0.9702611267566681,70.96354166666667,,,,
143,hubert,train,original,2,1.8e-05,32,49,0.4346824884414673,0.9593309504645211,71.42857142857143,,,,
144,hubert,train,original,2,1.8e-05,32,50,0.7051699757575989,0.9542477309703827,71.625,,,,
145,hubert,train,original,2,1.8e-05,32,51,0.8654324412345886,0.9525062547010534,71.56862745098039,,,,
146,hubert,train,original,2,1.8e-05,32,52,1.0947262048721313,0.9552412537428049,71.33413461538461,,,,
147,hubert,train,original,2,1.8e-05,32,53,0.7902632355690002,0.9521284609470727,71.4622641509434,,,,
148,hubert,train,original,2,1.8e-05,32,54,0.8713799118995667,0.9506331174461929,71.41203703703704,,,,
149,hubert,train,original,2,1.8e-05,32,55,0.8686635494232178,0.9491427616639571,71.19318181818181,,,,
150,hubert,train,original,2,1.8e-05,32,56,0.7779111266136169,0.946085053895201,71.26116071428571,,,,
151,hubert,train,original,2,1.8e-05,32,57,0.7342562079429626,0.9423687583521793,71.38157894736842,,,,
152,hubert,train,original,2,1.8e-05,32,58,0.8836678266525269,0.9413566733228749,71.39008620689656,,,,
153,hubert,train,original,2,1.8e-05,32,59,1.3023250102996826,0.9474747807292615,71.08050847457628,,,,
154,hubert,train,original,2,1.8e-05,32,60,0.9521738886833191,0.9475530991951625,71.09375,,,,
155,hubert,train,original,2,1.8e-05,32,61,0.7393301129341125,0.9441396076171125,71.10655737704919,,,,
156,hubert,train,original,2,1.8e-05,32,62,0.8742449879646301,0.9430122750420724,71.16935483870968,,,,
157,hubert,train,original,2,1.8e-05,32,63,0.5878758430480957,0.9373751888199459,71.2797619047619,,,,
158,hubert,train,original,2,1.8e-05,32,64,1.0895487070083618,0.9397529000416398,71.09375,,,,
159,hubert,train,original,2,1.8e-05,32,65,0.56751948595047,0.9340262321325449,71.29807692307692,,,,
160,hubert,train,original,2,1.8e-05,32,66,0.8905614018440247,0.9333676740978704,71.2594696969697,,,,
161,hubert,train,original,2,1.8e-05,32,67,0.768023669719696,0.9308998531370021,71.31529850746269,,,,
162,hubert,train,original,2,1.8e-05,32,68,0.618468165397644,0.9263052694937762,71.46139705882354,,,,
163,hubert,train,original,2,1.8e-05,32,69,1.1181275844573975,0.9290853030439736,71.33152173913044,,,,
164,hubert,train,original,2,1.8e-05,32,70,0.8915471434593201,0.9285490436213357,71.38392857142857,,,,
165,hubert,train,original,2,1.8e-05,32,71,0.9348331093788147,0.9286375515897509,71.43485915492958,,,,
166,hubert,train,original,2,1.8e-05,32,72,0.6593857407569885,0.9248979431059625,71.61458333333333,,,,
167,hubert,train,original,2,1.8e-05,32,73,0.5661472678184509,0.9199835502938049,71.78938356164383,,,,
168,hubert,train,original,2,1.8e-05,32,74,0.7856369614601135,0.9181680558501063,71.83277027027027,,,,
169,hubert,train,original,2,1.8e-05,32,75,0.724929690361023,0.9155915443102519,71.91666666666667,,,,
170,hubert,val,original,2,1.8e-05,32,1,1.1248092651367188,,,1.1248092651367188,68.75,,
171,hubert,val,original,2,1.8e-05,32,2,0.6806939244270325,,,0.9027515947818756,75.0,,
172,hubert,val,original,2,1.8e-05,32,3,0.8922001123428345,,,0.8992344339688619,75.0,,
173,hubert,val,original,2,1.8e-05,32,4,0.7991754412651062,,,0.874219685792923,75.78125,,
174,hubert,val,original,2,1.8e-05,32,5,0.8882704973220825,,,0.8770298480987548,75.625,,
175,hubert,val,original,2,1.8e-05,32,6,1.010011076927185,,,0.8991933862368265,74.47916666666667,,
176,hubert,val,original,2,1.8e-05,32,7,0.9710723757743835,,,0.9094618133136204,73.66071428571429,,
177,hubert,val,original,2,1.8e-05,32,8,1.0794957876205444,,,0.9307160601019859,72.65625,,
178,hubert,val,original,2,1.8e-05,32,9,0.6457247734069824,,,0.8990503615803189,73.95833333333333,,
179,hubert,val,original,2,1.8e-05,12,10,0.6811304092407227,,,0.890333563486735,74.33333312988282,,
180,hubert,test,original,2,1.8e-05,32,1,0.9912715554237366,,,,,0.9912715554237366,65.625
181,hubert,test,original,2,1.8e-05,32,2,0.9992052912712097,,,,,0.9952384233474731,65.625
182,hubert,test,original,2,1.8e-05,32,3,0.4934362471103668,,,,,0.8279710312684377,71.875
183,hubert,test,original,2,1.8e-05,32,4,1.0949047803878784,,,,,0.8947044685482979,69.53125
184,hubert,test,original,2,1.8e-05,32,5,0.8953139185905457,,,,,0.8948263585567474,70.0
185,hubert,test,original,2,1.8e-05,32,6,0.6459691524505615,,,,,0.8533501575390497,72.39583333333333
186,hubert,test,original,2,1.8e-05,32,7,0.9516746401786804,,,,,0.8673965122018542,73.21428571428571
187,hubert,test,original,2,1.8e-05,32,8,1.119421362876892,,,,,0.8988996185362339,72.265625
188,hubert,test,original,2,1.8e-05,32,9,1.0106239318847656,,,,,0.9113134311305152,72.22222222222223
189,hubert,test,original,2,1.8e-05,12,10,0.7795414328575134,,,,,0.9060425511995951,72.66666646321615
190,hubert,train,original,3,1.62e-05,32,1,0.9332623481750488,0.9332623481750488,71.875,,,,
191,hubert,train,original,3,1.62e-05,32,2,0.5136447548866272,0.723453551530838,78.125,,,,
192,hubert,train,original,3,1.62e-05,32,3,1.0244083404541016,0.8237718145052592,70.83333333333333,,,,
193,hubert,train,original,3,1.62e-05,32,4,0.6497029066085815,0.7802545875310898,71.875,,,,
194,hubert,train,original,3,1.62e-05,32,5,0.6990092396736145,0.7640055179595947,71.875,,,,
195,hubert,train,original,3,1.62e-05,32,6,0.6669924259185791,0.7478366692860922,72.91666666666667,,,,
196,hubert,train,original,3,1.62e-05,32,7,0.6847455501556396,0.738823652267456,74.10714285714286,,,,
197,hubert,train,original,3,1.62e-05,32,8,1.1530615091323853,0.7906033843755722,74.21875,,,,
198,hubert,train,original,3,1.62e-05,32,9,1.3502652645111084,0.8527880377239652,72.56944444444444,,,,
199,hubert,train,original,3,1.62e-05,32,10,0.5983729362487793,0.8273465275764466,74.0625,,,,
200,hubert,train,original,3,1.62e-05,32,11,0.6248073577880859,0.8089338757775046,74.43181818181819,,,,
201,hubert,train,original,3,1.62e-05,32,12,0.9577085971832275,0.8213317692279816,74.21875,,,,
202,hubert,train,original,3,1.62e-05,32,13,0.8784555196762085,0.8257259038778452,73.5576923076923,,,,
203,hubert,train,original,3,1.62e-05,32,14,1.1432981491088867,0.8484096356800624,72.54464285714286,,,,
204,hubert,train,original,3,1.62e-05,32,15,0.9491017460823059,0.855122443040212,72.5,,,,
205,hubert,train,original,3,1.62e-05,32,16,0.7895405292510986,0.8510235734283924,72.65625,,,,
206,hubert,train,original,3,1.62e-05,32,17,0.9328145384788513,0.8558348066666547,72.24264705882354,,,,
207,hubert,train,original,3,1.62e-05,32,18,1.1166876554489136,0.8703266315990024,72.04861111111111,,,,
208,hubert,train,original,3,1.62e-05,32,19,0.6298761963844299,0.8576713455350775,72.53289473684211,,,,
209,hubert,train,original,3,1.62e-05,32,20,0.9564338326454163,0.8626094698905945,72.8125,,,,
210,hubert,train,original,3,1.62e-05,32,21,0.7820007801055908,0.8587709608532134,72.91666666666667,,,,
211,hubert,train,original,3,1.62e-05,32,22,0.9815226793289185,0.8643505844202909,72.86931818181819,,,,
212,hubert,train,original,3,1.62e-05,32,23,1.1960475444793701,0.8787721913793812,72.28260869565217,,,,
213,hubert,train,original,3,1.62e-05,32,24,0.8582442998886108,0.8779168625672659,72.265625,,,,
214,hubert,train,original,3,1.62e-05,32,25,1.508948564529419,0.9031581306457519,71.5,,,,
215,hubert,train,original,3,1.62e-05,32,26,0.7059303522109985,0.8955724468597999,71.51442307692308,,,,
216,hubert,train,original,3,1.62e-05,32,27,0.5986630916595459,0.8845758040746053,71.875,,,,
217,hubert,train,original,3,1.62e-05,32,28,0.4985511302947998,0.8707892085824694,72.32142857142857,,,,
218,hubert,train,original,3,1.62e-05,32,29,0.6968400478363037,0.8647909616601879,72.62931034482759,,,,
219,hubert,train,original,3,1.62e-05,32,30,0.6304026246070862,0.8569780170917511,72.91666666666667,,,,
220,hubert,train,original,3,1.62e-05,32,31,0.6158343553543091,0.8491991892937691,73.08467741935483,,,,
221,hubert,train,original,3,1.62e-05,32,32,0.9907522201538086,0.8536227215081453,72.75390625,,,,
222,hubert,train,original,3,1.62e-05,32,33,0.5202804207801819,0.843521439667904,73.10606060606061,,,,
223,hubert,train,original,3,1.62e-05,32,34,0.8790877461433411,0.8445675075054169,73.34558823529412,,,,
224,hubert,train,original,3,1.62e-05,32,35,0.7654540538787842,0.8423071231160845,73.39285714285714,,,,
225,hubert,train,original,3,1.62e-05,32,36,0.4064905047416687,0.8302011059390174,73.87152777777777,,,,
226,hubert,train,original,3,1.62e-05,32,37,0.7281669974327087,0.8274434273307388,73.98648648648648,,,,
227,hubert,train,original,3,1.62e-05,32,38,0.5672199130058289,0.8205954401116622,74.17763157894737,,,,
228,hubert,train,original,3,1.62e-05,32,39,0.6224976778030396,0.815516010308877,74.35897435897436,,,,
229,hubert,train,original,3,1.62e-05,32,40,1.1342267990112305,0.8234837800264359,74.21875,,,,
230,hubert,train,original,3,1.62e-05,32,41,0.6952053308486938,0.8203550373635641,74.23780487804878,,,,
231,hubert,train,original,3,1.62e-05,32,42,0.6790326237678528,0.8169902179922376,74.4047619047619,,,,
232,hubert,train,original,3,1.62e-05,32,43,1.016714096069336,0.8216349593428678,74.27325581395348,,,,
233,hubert,train,original,3,1.62e-05,32,44,0.787646472454071,0.8208624937317588,74.36079545454545,,,,
234,hubert,train,original,3,1.62e-05,32,45,0.6695702075958252,0.817500442928738,74.375,,,,
235,hubert,train,original,3,1.62e-05,32,46,0.5957991480827332,0.8126808495625205,74.38858695652173,,,,
236,hubert,train,original,3,1.62e-05,32,47,0.7281321883201599,0.8108819418765129,74.53457446808511,,,,
237,hubert,train,original,3,1.62e-05,32,48,0.7328048944473267,0.8092553367217382,74.54427083333333,,,,
238,hubert,train,original,3,1.62e-05,32,49,0.8825538754463196,0.8107512252671378,74.55357142857143,,,,
239,hubert,train,original,3,1.62e-05,32,50,0.6808832287788391,0.8081538653373719,74.625,,,,
240,hubert,train,original,3,1.62e-05,32,51,1.0236095190048218,0.8123784859975179,74.50980392156863,,,,
241,hubert,train,original,3,1.62e-05,32,52,0.4648520052433014,0.8056952844445522,74.81971153846153,,,,
242,hubert,train,original,3,1.62e-05,32,53,0.775827944278717,0.8051317497244421,74.76415094339623,,,,
243,hubert,train,original,3,1.62e-05,32,54,0.8104395270347595,0.8052300418968554,74.76851851851852,,,,
244,hubert,train,original,3,1.62e-05,32,55,0.9176754951477051,0.8072745046832345,74.7159090909091,,,,
245,hubert,train,original,3,1.62e-05,32,56,0.9600354433059692,0.8100023785872119,74.609375,,,,
246,hubert,train,original,3,1.62e-05,32,57,0.8513084650039673,0.810727046769962,74.45175438596492,,,,
247,hubert,train,original,3,1.62e-05,32,58,0.6449325680732727,0.8078685212751915,74.6228448275862,,,,
248,hubert,train,original,3,1.62e-05,32,59,0.9263942241668701,0.8098774314936945,74.52330508474576,,,,
249,hubert,train,original,3,1.62e-05,32,60,0.6914105415344238,0.8079029833277066,74.6875,,,,
250,hubert,train,original,3,1.62e-05,32,61,0.8181002736091614,0.8080701520208453,74.79508196721312,,,,
251,hubert,train,original,3,1.62e-05,32,62,0.5202381610870361,0.8034277005541709,74.94959677419355,,,,
252,hubert,train,original,3,1.62e-05,32,63,0.5340985655784607,0.7991526349196358,75.04960317460318,,,,
253,hubert,train,original,3,1.62e-05,32,64,0.5840014219284058,0.7957908972166479,75.146484375,,,,
254,hubert,train,original,3,1.62e-05,32,65,0.7458246350288391,0.7950221854906816,75.1923076923077,,,,
255,hubert,train,original,3,1.62e-05,32,66,1.0449378490447998,0.7988087864536227,75.23674242424242,,,,
256,hubert,train,original,3,1.62e-05,32,67,0.9524849057197571,0.8011024598755053,75.18656716417911,,,,
257,hubert,train,original,3,1.62e-05,32,68,0.7268128991127014,0.8000099663348759,75.22977941176471,,,,
258,hubert,train,original,3,1.62e-05,32,69,0.5475249290466309,0.7963507628959158,75.31702898550725,,,,
259,hubert,train,original,3,1.62e-05,32,70,0.9796217083930969,0.7989689192601612,75.13392857142857,,,,
260,hubert,train,original,3,1.62e-05,32,71,0.7493770718574524,0.7982704425361794,75.13204225352112,,,,
261,hubert,train,original,3,1.62e-05,32,72,1.5282554626464844,0.8084091233710448,74.95659722222223,,,,
262,hubert,train,original,3,1.62e-05,32,73,0.8790221810340881,0.8093764255308125,75.0,,,,
263,hubert,train,original,3,1.62e-05,32,74,0.7206981778144836,0.8081780708319432,75.04222972972973,,,,
264,hubert,train,original,3,1.62e-05,32,75,0.7168604731559753,0.8069605028629303,75.04166666666667,,,,
265,hubert,val,original,3,1.62e-05,32,1,0.8145830631256104,,,0.8145830631256104,71.875,,
